id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
5426,Solana,SOL,solana,534,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,412986129.45441306,558809026.0541265,True,,7,,,,2023-10-01T17:37:00.000Z,22.578911365539593,496863770.17284536,63.9661,-1.30203177,4.4185308,15.86209857,17.9200614,-2.33977094,17.66016764,9324777212.148453,0.8609,12617299469.54,,2023-10-01T17:37:00.000Z,,,,,,2023-10-01 23:09:23.251461
2010,Cardano,ADA,cardano,941,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35135238443.109,36213906237.638,False,,8,,,,2023-10-01T17:37:00.000Z,0.25933660943846604,140720405.51022583,7.9759,-0.20294367,2.19582759,5.71243136,2.46922531,-13.96924058,-12.20301456,9111853609.647936,0.841,11670147424.73,,2023-10-01T17:37:00.000Z,,,,,,2023-10-01 23:09:23.251461
74,Dogecoin,DOGE,dogecoin,802,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141234666383.70523,141234666383.70523,True,,9,,,,2023-10-01T17:37:00.000Z,0.06228200614748214,137472542.824401,25.2519,-0.2916088,0.15023711,1.20739109,-0.64948609,-16.65479714,-8.80039383,8796378359.947517,0.8119,8796378359.95,,2023-10-01T17:37:00.000Z,,,,,,2023-10-01 23:09:23.251461
1958,TRON,TRX,tron,844,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,89061481893.41988,89061547888.17761,True,,10,71659659264.0,6368824036.390552,,2023-10-01T17:37:00.000Z,0.08887600222779858,125576605.59786348,-6.0774,-0.04601566,-0.02424921,5.44742032,17.14164128,16.05423972,14.38719389,7915428463.170628,0.7308,7915434328.52,,2023-10-01T17:37:00.000Z,,,,,,2023-10-01 23:09:23.251461
1,Bitcoin,BTC,bitcoin,10484,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19501087.0,19501087.0,False,,1,,,,2023-10-01T17:40:00.000Z,27094.750478341153,6236533212.342655,7.9812,-0.08274881,0.26329231,1.91107189,6.67060469,-7.30512128,-12.71806586,528377086321.4224,48.7968,568989760045.16,,2023-10-01T17:40:00.000Z,,,,,,2023-10-01 23:12:50.408649
1027,Ethereum,ETH,ethereum,7468,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120238637.31376177,120238637.31376177,True,,2,,,,2023-10-01T17:40:00.000Z,1676.0447424434121,3073232511.871403,-5.5541,-0.3593573,-0.19175058,5.26656758,4.41746106,-8.7982073,-14.73102394,201525335908.29068,18.6081,201525335908.29,,2023-10-01T17:40:00.000Z,,,,,,2023-10-01 23:12:50.408649
825,Tether USDt,USDT,tether,63014,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83255047972.35954,86425711834.22702,True,,3,,,,2023-10-01T17:40:00.000Z,1.000124680786548,24667996710.321495,-17.5831,-0.01034771,-0.00297121,0.00651289,0.05437007,0.07397932,0.005955,83265428277.22484,7.6898,86436487459.96,,2023-10-01T17:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-10-01 23:12:50.408649
1839,BNB,BNB,bnb,1652,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153846552.5439976,153846552.5439976,False,,4,,,,2023-10-01T17:40:00.000Z,214.27430388844448,289466720.00273794,16.4039,-0.66210976,-0.74187161,1.72493323,1.12320737,-11.01119624,-13.65533031,32965362952.00208,3.0444,32965362952.0,,2023-10-01T17:40:00.000Z,,,,,,2023-10-01 23:12:50.408649
52,XRP,XRP,xrp,1103,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53312364216.0,99988397127.0,False,,5,,,,2023-10-01T17:40:00.000Z,0.5164375039066053,473443212.4374276,-37.661,-0.33471472,-0.19400349,1.48743016,4.61373448,-24.6737034,5.82768174,27532504303.07086,2.5422,51643750390.66,,2023-10-01T17:40:00.000Z,,,,,,2023-10-01 23:12:50.408649
3408,USDC,USDC,usd-coin,14274,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25130521229.905853,25130521229.905853,False,,6,,,,2023-10-01T17:40:00.000Z,1.0001193810326878,1374026911.7893338,-7.144,-0.00705864,-0.00650603,0.00493287,0.01009829,0.01191618,0.01231108,25133521337.48226,2.3211,25133521337.48,,2023-10-01T17:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-10-01 23:12:50.408649
5426,Solana,SOL,solana,534,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,412986129.45441306,558809026.0541265,True,,7,,,,2023-10-01T17:40:00.000Z,22.52262683032462,496600136.4695095,63.5355,-1.57740977,4.07495926,15.43025486,17.72347066,-2.71314077,17.33403086,9301532479.80188,0.8588,12585847163.23,,2023-10-01T17:40:00.000Z,,,,,,2023-10-01 23:12:50.408649
2010,Cardano,ADA,cardano,941,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35135238443.109,36213906237.638,False,,8,,,,2023-10-01T17:40:00.000Z,0.2591414759509407,140730875.93323407,8.0652,-0.26118259,2.11368087,5.60934612,2.41296699,-14.13860434,-12.31406351,9104997548.0355,0.8409,11661366417.79,,2023-10-01T17:40:00.000Z,,,,,,2023-10-01 23:12:50.408649
74,Dogecoin,DOGE,dogecoin,802,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141234666383.70523,141234666383.70523,True,,9,,,,2023-10-01T17:40:00.000Z,0.062190765345524604,138170208.26128876,25.7898,-0.42310975,0.01548521,1.04123795,-0.78032858,-16.9273972,-8.90964595,8783491995.722464,0.811,8783491995.72,,2023-10-01T17:40:00.000Z,,,,,,2023-10-01 23:12:50.408649
1958,TRON,TRX,tron,844,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,89061481893.41988,89061547888.17761,True,,10,71659659264.0,6364877323.468014,,2023-10-01T17:40:00.000Z,0.08882092642974046,125531262.24343649,-6.2792,-0.11272389,-0.07486506,5.3714552,17.06497157,15.91162982,14.32142057,7910523330.979109,0.7303,7910529192.69,,2023-10-01T17:40:00.000Z,,,,,,2023-10-01 23:12:50.408649
1,Bitcoin,BTC,bitcoin,10484,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19501087.0,19501087.0,False,,1,,,,2023-10-01T17:42:00.000Z,27111.928029530794,6237952786.637276,8.0975,0.00340347,0.31290202,1.97625361,6.89723558,-7.15523871,-12.62119695,528712067241.6186,48.8278,569350488620.15,,2023-10-01T17:42:00.000Z,,,,,,2023-10-01 23:14:12.360127
1027,Ethereum,ETH,ethereum,7468,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120238637.31376177,120238637.31376177,True,,2,,,,2023-10-01T17:42:00.000Z,1677.0952078171072,3074837781.593937,-5.4862,-0.24022986,-0.16183088,5.32261649,4.62004973,-8.65731153,-14.62186759,201651642433.36908,18.6198,201651642433.37,,2023-10-01T17:42:00.000Z,,,,,,2023-10-01 23:14:12.360127
825,Tether USDt,USDT,tether,63014,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83255047972.35954,86425711834.22702,True,,3,,,,2023-10-01T17:42:00.000Z,1.0002250826983223,24670204924.036804,-17.5708,-0.00746795,-0.01358043,0.01623656,0.07350536,0.08672783,0.00127366,83273787243.20612,7.6905,86445164766.65,,2023-10-01T17:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-10-01 23:14:12.360127
1839,BNB,BNB,bnb,1652,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153846552.5439976,153846552.5439976,False,,4,,,,2023-10-01T17:42:00.000Z,214.2991017918318,290132759.8452463,16.7698,-0.63239469,-0.72691145,1.73472868,1.15130067,-10.99826674,-13.63336761,32969178023.948536,3.0448,32969178023.95,,2023-10-01T17:42:00.000Z,,,,,,2023-10-01 23:14:12.360127
52,XRP,XRP,xrp,1103,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53312364216.0,99988397127.0,False,,5,,,,2023-10-01T17:42:00.000Z,0.5164376962667417,473941490.5467434,-37.48,-0.31315939,-0.20505697,1.48583882,4.60589969,-24.67083123,5.85411126,27532514558.24452,2.5422,51643769626.67,,2023-10-01T17:42:00.000Z,,,,,,2023-10-01 23:14:12.360127
3408,USDC,USDC,usd-coin,14274,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25130521229.905853,25130521229.905853,False,,6,,,,2023-10-01T17:42:00.000Z,1.0001519752083832,1375635157.788843,-6.9949,-0.00599262,-0.0142729,0.00146568,0.02364274,0.01306928,0.0013432,25134340446.106544,2.3212,25134340446.11,,2023-10-01T17:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-10-01 23:14:12.360127
5426,Solana,SOL,solana,534,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,412986129.45441306,558809026.0541265,True,,7,,,,2023-10-01T17:42:00.000Z,22.529601282121806,496356342.9893708,62.7839,-1.49818093,4.06829393,15.45815445,17.78779793,-2.6854545,17.3740401,9304412831.654667,0.8599,12589744549.85,,2023-10-01T17:42:00.000Z,,,,,,2023-10-01 23:14:12.360127
2010,Cardano,ADA,cardano,941,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35135238443.109,36213906237.638,False,,8,,,,2023-10-01T17:42:00.000Z,0.259143788379244,140737179.098527,8.1881,-0.22707712,2.07217552,5.60292513,2.4000414,-14.15421768,-12.34279222,9105078795.755318,0.8409,11661470477.07,,2023-10-01T17:42:00.000Z,,,,,,2023-10-01 23:14:12.360127
74,Dogecoin,DOGE,dogecoin,802,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141234666383.70523,141234666383.70523,True,,9,,,,2023-10-01T17:42:00.000Z,0.06219289578003046,138313453.43340397,25.8956,-0.40674101,0.00462063,1.03956575,-0.78026327,-16.92617959,-8.89671613,8783792886.929152,0.8111,8783792886.93,,2023-10-01T17:42:00.000Z,,,,,,2023-10-01 23:14:12.360127
1958,TRON,TRX,tron,844,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,89061481893.41988,89061547888.17761,True,,10,71659659264.0,6364956009.43592,,2023-10-01T17:42:00.000Z,0.08882202448084361,125498796.2219954,-6.4138,-0.09642818,-0.07630514,5.36983666,17.04963817,15.92508236,14.3187298,7910621125.037551,0.7311,7910626986.83,,2023-10-01T17:42:00.000Z,,,,,,2023-10-01 23:14:12.360127
1,Bitcoin,BTC,bitcoin,10484,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19501087.0,19501087.0,False,,1,,,,2023-10-01T17:59:00.000Z,27078.27594516234,6327399093.395649,9.9078,-0.13515709,0.17539947,1.54290345,6.38707065,-7.05881401,-12.68255827,528055815016.618,48.87,568643794848.41,,2023-10-01T17:59:00.000Z,,,,,,2023-10-01 23:31:21.382743
1027,Ethereum,ETH,ethereum,7468,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120238637.31376177,120238637.31376177,True,,2,,,,2023-10-01T17:59:00.000Z,1672.9127289522842,3150326290.224221,-2.943,-0.42189306,-0.41221937,4.677819,4.19268413,-8.6155061,-14.84869229,201148746874.06915,18.6125,201148746874.07,,2023-10-01T17:59:00.000Z,,,,,,2023-10-01 23:31:21.382743
825,Tether USDt,USDT,tether,63015,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83255047972.35954,86425711834.22702,True,,3,,,,2023-10-01T17:59:00.000Z,1.0002392674428549,24856252131.082073,-16.9183,0.00765879,0.00743599,-0.00576444,0.08073988,0.08814583,0.00627136,83274968194.79265,7.7069,86446390693.29,,2023-10-01T17:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-10-01 23:31:21.382743
1839,BNB,BNB,bnb,1652,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153846552.5439976,153846552.5439976,False,,4,,,,2023-10-01T17:59:00.000Z,213.50651270348297,296930427.0463192,19.0416,-0.89311945,-1.10382136,1.14549845,0.70206542,-11.34906286,-13.88309951,32847240925.12208,3.0399,32847240925.12,,2023-10-01T17:59:00.000Z,,,,,,2023-10-01 23:31:21.382743
52,XRP,XRP,xrp,1103,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53312364216.0,99988397127.0,False,,5,,,,2023-10-01T17:59:00.000Z,0.5160051572943763,478970816.09765077,-35.8774,-0.24672271,-0.34286065,1.07304234,4.49851129,-24.47278198,5.86072423,27509454883.01216,2.5455,51600515729.44,,2023-10-01T17:59:00.000Z,,,,,,2023-10-01 23:31:21.382743
3408,USDC,USDC,usd-coin,14274,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25130521229.905853,25130521229.905853,False,,6,,,,2023-10-01T17:59:00.000Z,1.0001823441360065,1401570965.7054143,-4.9727,0.01702852,0.00545374,-0.00199354,0.01128349,0.02038322,-0.00109248,25135103633.086914,2.3262,25135103633.09,,2023-10-01T17:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-10-01 23:31:21.382743
5426,Solana,SOL,solana,534,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,412986129.45441306,558809026.0541265,True,,7,,,,2023-10-01T17:59:00.000Z,22.506966569696978,498125919.6143742,61.5966,-1.00987921,4.6567793,14.64984317,17.71584061,-2.45128319,17.26936525,9295065009.379023,0.8599,12577096068.25,,2023-10-01T17:59:00.000Z,,,,,,2023-10-01 23:31:21.382743
2010,Cardano,ADA,cardano,941,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35135238443.109,36213906237.638,False,,8,,,,2023-10-01T17:59:00.000Z,0.2586680126582025,141061731.69127327,8.6372,-0.27326175,1.64152678,5.13149712,2.21519081,-14.11208167,-12.44464331,9088362302.351082,0.8411,11640060569.62,,2023-10-01T17:59:00.000Z,,,,,,2023-10-01 23:31:21.382743
74,Dogecoin,DOGE,dogecoin,802,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141234666383.70523,141234666383.70523,True,,9,,,,2023-10-01T17:59:00.000Z,0.06201397804142706,136268212.73032913,18.7847,-0.54703435,-0.5225472,0.50830976,-1.20267156,-16.97079686,-9.04863657,8758523499.807373,0.8104,8758523499.81,,2023-10-01T17:59:00.000Z,,,,,,2023-10-01 23:31:21.382743
1958,TRON,TRX,tron,844,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,89061481893.41988,89061547888.17761,True,,10,71659659264.0,6356618281.435272,,2023-10-01T17:59:00.000Z,0.08870567271352735,125597069.55642004,-6.4165,-0.15763116,-0.09559997,5.06361955,16.9803635,15.84245164,14.15351529,7900258664.219445,0.7308,7900264518.33,,2023-10-01T17:59:00.000Z,,,,,,2023-10-01 23:31:21.382743
1,Bitcoin,BTC,bitcoin,10484,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19501087.0,19501087.0,False,,1,,,,2023-10-01T18:01:00.000Z,27073.9443353363,6328501244.210111,10.4761,-0.15673036,0.1813856,1.38607871,6.35167654,-7.05906991,-12.71432299,527971343916.55035,48.8622,568552831042.06,,2023-10-01T18:01:00.000Z,,,,,,2023-10-01 23:33:37.480969
1027,Ethereum,ETH,ethereum,7468,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120238637.31376177,120238637.31376177,True,,2,,,,2023-10-01T18:01:00.000Z,1672.7992796902533,3150389008.630834,-2.0535,-0.43256253,-0.43531002,4.60839002,4.19870868,-8.60930769,-14.87418768,201135105889.39832,18.6113,201135105889.4,,2023-10-01T18:01:00.000Z,,,,,,2023-10-01 23:33:37.480969
